trade_date,stock_code,side,shares,price
2018-06-06,601088.SH,buy,1191.0259358158607,32.14
2018-06-06,601166.SH,buy,631.7803858247527,60.59
2018-06-06,601288.SH,buy,7036.686319323853,5.44
2018-06-06,601318.SH,buy,262.6025490644286,145.77
2018-06-06,601328.SH,buy,3805.126598123436,10.06
2018-06-06,601398.SH,buy,4156.305491544165,9.21
2018-06-06,601601.SH,buy,917.7553003385702,41.71
2018-06-06,601668.SH,buy,3763.9698699234773,10.17
2018-06-06,601766.SH,buy,3656.1197303841227,10.47
2018-06-06,601857.SH,buy,3738.2396071407975,10.24
2018-06-06,601988.SH,buy,6184.0991239292025,6.19
2018-06-06,601998.SH,buy,4466.694699780836,8.57
2018-06-06,601999.SH,buy,5547.764286539386,6.9
2018-06-06,603288.SH,buy,122.3536840028184,312.86
2018-06-13,000001.SZ,sell,57.84971597274711,649.3083
2018-06-13,000002.SZ,sell,10.329833413962097,3794.97
2018-06-13,000333.SZ,sell,159.04758840419547,250.57
2018-06-13,000651.SZ,sell,5.288702191785533,7457.78
2018-06-13,000858.SZ,sell,27.894871000904892,1428.43
2018-06-13,002304.SZ,sell,67.71670041416223,577.5
2018-06-13,002415.SZ,sell,47.9405540240479,777.85
2018-06-13,600000.SH,sell,297.36326867957564,124.58
2018-06-13,600009.SH,sell,224.42149016311055,179.11
2018-06-13,600016.SH,sell,249.37832949264995,148.69
2018-06-13,600019.SH,sell,1991.653151775326,20.26
2018-06-13,600028.SH,sell,2080.41160745227,18.31
2018-06-13,600030.SH,sell,388.78299387692226,97.67
2018-06-13,600036.SH,sell,287.1470525626117,132.89
2018-06-13,600104.SH,sell,127.53906036223685,305.64
2018-06-13,600158.SH,sell,511.07574869321445,74.9
2018-06-13,600276.SH,sell,12.604113035630316,2838.8
2018-06-13,600519.SH,sell,6.851102054838379,5619.93
2018-06-13,600809.SH,sell,134.300156394491,283.61
2018-06-13,600872.SH,sell,121.73888047678975,296.27
2018-06-13,600887.SH,sell,17.404632001201136,2205.01
2018-06-13,600900.SH,sell,781.3752516252656,49.33
2018-06-13,601007.SH,sell,3499.0469448923004,11.97
2018-06-13,601088.SH,sell,1191.0259358158607,32.02
2018-06-13,601166.SH,sell,631.7803858247527,60.59
2018-06-13,601288.SH,sell,7036.686319323853,5.37
2018-06-13,601318.SH,sell,262.6025490644286,148.42
2018-06-13,601328.SH,sell,3805.126598123436,9.96
2018-06-13,601398.SH,sell,4156.305491544165,9.09
2018-06-13,601601.SH,sell,917.7553003385702,42.48
2018-06-13,601668.SH,sell,3763.9698699234773,10.01
2018-06-13,601766.SH,sell,3656.1197303841227,10.09
2018-06-13,601857.SH,sell,3738.2396071407975,9.98
2018-06-13,601988.SH,sell,6184.0991239292025,6.12
2018-06-13,601998.SH,sell,4466.694699780836,8.38
2018-06-13,601999.SH,sell,5547.764286539386,6.31
2018-06-13,603288.SH,sell,122.3536840028184,301.58
2018-06-13,000002.SZ,buy,10.339764128101534,3794.97
2018-06-13,000333.SZ,buy,156.5993322154347,250.57
2018-06-13,000651.SZ,buy,5.261498015927189,7457.78
2018-06-13,000858.SZ,buy,27.470085809750195,1428.43
2018-06-13,002304.SZ,buy,67.94648428263459,577.5
2018-06-13,002415.SZ,buy,50.44558034739535,777.85
2018-06-13,600000.SH,buy,314.9710601478686,124.58
2018-06-13,600009.SH,buy,219.07819034795082,179.11
2018-06-13,600016.SH,buy,263.8986796235219,148.69
2018-06-13,600019.SH,buy,1936.7766373751958,20.26
2018-06-13,600028.SH,buy,2143.0417626008452,18.31
2018-06-13,600030.SH,buy,401.75176280558486,97.67
2018-06-13,600036.SH,buy,295.27499942224,132.89
2018-06-13,600104.SH,buy,128.3833747978716,305.64
2018-06-13,600158.SH,buy,523.8864442352666,74.9
2018-06-13,600276.SH,buy,13.822423091877367,2838.8
2018-06-13,600519.SH,buy,6.982132281580282,5619.93
2018-06-13,600809.SH,buy,138.35582198519612,283.61
2018-06-13,600872.SH,buy,132.44369890039988,296.27
2018-06-13,600887.SH,buy,17.795427083424325,2205.01
2018-06-13,600900.SH,buy,795.4408001869344,49.33
2018-06-13,601007.SH,buy,3278.119855741142,11.97
2018-06-13,601088.SH,buy,1225.455798664006,32.02
2018-06-13,601166.SH,buy,647.6166805284943,60.59
2018-06-13,601288.SH,buy,7307.09398011573,5.37
2018-06-13,601318.SH,buy,264.3787540305988,148.42
2018-06-13,601328.SH,buy,3939.6681398816736,9.96
2018-06-13,601398.SH,buy,4316.732087263088,9.09
2018-06-13,601601.SH,buy,923.7075017236693,42.48
2018-06-13,601668.SH,buy,3919.989477844303,10.01
2018-06-13,601766.SH,buy,3888.9092837682333,10.09
2018-06-13,601857.SH,buy,3931.773013348845,9.98
2018-06-13,601988.SH,buy,6411.616776670176,6.12
2018-06-13,601998.SH,buy,4682.469531410677,8.38
2018-06-13,601999.SH,buy,6218.557000510535,6.31
2018-06-13,603288.SH,buy,130.11172714776004,301.58
2018-06-21,000002.SZ,sell,10.339764128101534,3807.33
2018-06-21,000333.SZ,sell,156.5993322154347,238.39
2018-06-21,000651.SZ,sell,5.261498015927189,7155.76
2018-06-21,000858.SZ,sell,27.470085809750195,1351.72
2018-06-21,002304.SZ,sell,67.94648428263459,561.33
2018-06-21,002415.SZ,sell,50.44558034739535,740.61
2018-06-21,600000.SH,sell,314.9710601478686,119.94
2018-06-21,600009.SH,sell,219.07819034795082,170.33
2018-06-21,600016.SH,sell,263.8986796235219,145.48
2018-06-21,600019.SH,sell,1936.7766373751958,19.74
2018-06-21,600028.SH,sell,2143.0417626008452,18.09
2018-06-21,600030.SH,sell,401.75176280558486,85.72
2018-06-21,600036.SH,sell,295.27499942224,132.61
2018-06-21,600104.SH,sell,128.3833747978716,298.72
2018-06-21,600158.SH,sell,523.8864442352666,74.9
2018-06-21,600276.SH,sell,13.822423091877367,2881.55
2018-06-21,600519.SH,sell,6.982132281580282,5476.04
2018-06-21,600809.SH,sell,138.35582198519612,269.01
2018-06-21,600872.SH,sell,132.44369890039988,287.02
2018-06-21,600887.SH,sell,17.795427083424325,2112.77
2018-06-21,600900.SH,sell,795.4408001869344,50.27
2018-06-21,601007.SH,sell,3278.119855741142,11.71
2018-06-21,601088.SH,sell,1225.455798664006,32.42
2018-06-21,601166.SH,sell,647.6166805284943,60.47
2018-06-21,601288.SH,sell,7307.09398011573,5.37
2018-06-21,601318.SH,sell,264.3787540305988,142.23
2018-06-21,601328.SH,sell,3939.6681398816736,9.96
2018-06-21,601398.SH,sell,4316.732087263088,9.25
2018-06-21,601601.SH,sell,923.7075017236693,41.24
2018-06-21,601668.SH,sell,3919.989477844303,10.15
2018-06-21,601766.SH,sell,3888.9092837682333,8.82
2018-06-21,601857.SH,sell,3931.773013348845,9.4
2018-06-21,601988.SH,sell,6411.616776670176,6.14
2018-06-21,601998.SH,sell,4682.469531410677,8.42
2018-06-21,601999.SH,sell,6218.557000510535,5.38
2018-06-21,603288.SH,sell,130.11172714776004,288.71
2018-06-21,000001.SZ,buy,57.62041271808158,643.4352
2018-06-21,000002.SZ,buy,9.737795720712773,3807.33
2018-06-21,000333.SZ,buy,155.522470662953,238.39
2018-06-21,000651.SZ,buy,5.181141036219963,7155.76
2018-06-21,000858.SZ,buy,27.428018954621788,1351.72
2018-06-21,002304.SZ,buy,66.04849514784772,561.33
2018-06-21,002415.SZ,buy,50.06008801034467,740.61
2018-06-21,600000.SH,buy,309.1129046301598,119.94
2018-06-21,600009.SH,buy,217.6657182019689,170.33
2018-06-21,600016.SH,buy,254.8460391898637,145.48
2018-06-21,600019.SH,buy,1878.1662503212447,19.74
2018-06-21,600028.SH,buy,2049.4749464533647,18.09
2018-06-21,600036.SH,buy,279.5792306865347,132.61
2018-06-21,600048.SH,buy,132.94725779517827,278.87
2018-06-21,600104.SH,buy,124.11288759152839,298.72
2018-06-21,600158.SH,buy,494.9933482155055,74.9
2018-06-21,600276.SH,buy,12.866339914747744,2881.55
2018-06-21,600519.SH,buy,6.770403755513358,5476.04
2018-06-21,600809.SH,buy,137.8201620063989,269.01
2018-06-21,600872.SH,buy,129.17218932945914,287.02
2018-06-21,600887.SH,buy,17.548053873039358,2112.77
2018-06-21,600900.SH,buy,737.5174414430348,50.27
2018-06-21,601007.SH,buy,3166.0975048113887,11.71
2018-06-21,601088.SH,buy,1143.5842622252117,32.42
2018-06-21,601166.SH,buy,613.1139702553559,60.47
2018-06-21,601288.SH,buy,6904.097165985357,5.37
2018-06-21,601318.SH,buy,260.66935091992804,142.23
2018-06-21,601328.SH,buy,3722.389737082466,9.96
2018-06-21,601398.SH,buy,4008.108300685553,9.25
2018-06-21,601601.SH,buy,899.005862787133,41.24
2018-06-21,601668.SH,buy,3652.7095351075236,10.15
2018-06-21,601766.SH,buy,4203.514941195166,8.82
2018-06-21,601857.SH,buy,3944.149125674613,9.4
2018-06-21,601988.SH,buy,6038.273905755923,6.14
2018-06-21,601998.SH,buy,4403.206862392086,8.42
2018-06-21,601999.SH,buy,6891.264271624789,5.38
2018-06-21,603288.SH,buy,128.41606380569212,288.71
2018-06-28,000001.SZ,sell,57.62041271808158,582.0935
2018-06-28,000002.SZ,sell,9.737795720712773,3278.73
2018-06-28,000333.SZ,sell,155.522470662953,220.28
2018-06-28,000651.SZ,sell,5.181141036219963,6755.06
2018-06-28,000858.SZ,sell,27.428018954621788,1230.89
2018-06-28,002304.SZ,sell,66.04849514784772,512.41
2018-06-28,002415.SZ,sell,50.06008801034467,715.38
2018-06-28,600000.SH,sell,309.1129046301598,115.91
2018-06-28,600009.SH,sell,217.6657182019689,163.7
2018-06-28,600016.SH,sell,254.8460391898637,139.06
2018-06-28,600019.SH,sell,1878.1662503212447,17.4
2018-06-28,600028.SH,sell,2049.4749464533647,18.2
2018-06-28,600036.SH,sell,279.5792306865347,119.65
2018-06-28,600048.SH,sell,132.94725779517827,230.68
2018-06-28,600104.SH,sell,124.11288759152839,283.13
2018-06-28,600158.SH,sell,494.9933482155055,74.9
2018-06-28,600276.SH,sell,12.866339914747744,2684.75
2018-06-28,600519.SH,sell,6.770403755513358,5127.07
2018-06-28,600809.SH,sell,137.8201620063989,260.6
2018-06-28,600872.SH,sell,129.17218932945914,288.87
2018-06-28,600887.SH,sell,17.548053873039358,1944.99
2018-06-28,600900.SH,sell,737.5174414430348,47.78
2018-06-28,601007.SH,sell,3166.0975048113887,11.59
2018-06-28,601088.SH,sell,1143.5842622252117,30.11
2018-06-28,601166.SH,sell,613.1139702553559,56.5
2018-06-28,601288.SH,sell,6904.097165985357,5.07
2018-06-28,601318.SH,sell,260.66935091992804,132.31
2018-06-28,601328.SH,sell,3722.389737082466,9.49
2018-06-28,601398.SH,sell,4008.108300685553,8.47
2018-06-28,601601.SH,sell,899.005862787133,37.73
2018-06-28,601668.SH,sell,3652.7095351075236,9.49
2018-06-28,601766.SH,sell,4203.514941195166,8.85
2018-06-28,601857.SH,sell,3944.149125674613,9.97
2018-06-28,601988.SH,sell,6038.273905755923,5.84
2018-06-28,601998.SH,sell,4403.206862392086,8.3
2018-06-28,601999.SH,sell,6891.264271624789,5.57
2018-06-28,603288.SH,sell,128.41606380569212,276.53
2018-06-28,000002.SZ,buy,11.001567789568812,3278.73
2018-06-28,000333.SZ,buy,163.75145432491806,220.28
2018-06-28,000651.SZ,buy,5.33987416228619,6755.06
2018-06-28,000858.SZ,buy,29.304950368183142,1230.89
2018-06-28,002304.SZ,buy,70.39513350382107,512.41
2018-06-28,002415.SZ,buy,50.42239139854755,715.38
2018-06-28,600000.SH,buy,311.1998132921487,115.91
2018-06-28,600009.SH,buy,220.3492385992239,163.7
2018-06-28,600016.SH,buy,259.3928545857396,139.06
2018-06-28,600019.SH,buy,2073.0557677409743,17.4
2018-06-28,600028.SH,buy,1981.9324372908216,18.2
2018-06-28,600030.SH,buy,423.9178559019033,85.09
2018-06-28,600036.SH,buy,301.47238076634306,119.65
2018-06-28,600104.SH,buy,127.40144230103822,283.13
2018-06-28,600158.SH,buy,481.5910595286108,74.9
2018-06-28,600276.SH,buy,13.435578865329342,2684.75
2018-06-28,600519.SH,buy,7.0354355135960605,5127.07
2018-06-28,600809.SH,buy,138.41584941938967,260.6
2018-06-28,600872.SH,buy,124.8699081202373,288.87
2018-06-28,600887.SH,buy,18.545684223925548,1944.99
2018-06-28,600900.SH,buy,754.9428706298231,47.78
2018-06-28,601007.SH,buy,3112.2666400943012,11.59
2018-06-28,601088.SH,buy,1197.9797528626023,30.11
2018-06-28,601166.SH,buy,638.4277939591673,56.5
2018-06-28,601288.SH,buy,7114.629262069615,5.07
2018-06-28,601318.SH,buy,272.62618364970865,132.31
2018-06-28,601328.SH,buy,3800.966318091986,9.49
2018-06-28,601398.SH,buy,4258.697799137302,8.47
2018-06-28,601601.SH,buy,956.0341998063333,37.73
2018-06-28,601668.SH,buy,3800.966318091986,9.49
2018-06-28,601766.SH,buy,4075.838458609373,8.85
2018-06-28,601857.SH,buy,3617.970948715441,9.97
2018-06-28,601988.SH,buy,6176.570266899478,5.84
2018-06-28,601998.SH,buy,4345.92413960156,8.3
2018-06-28,601999.SH,buy,6475.9731344152515,5.57
2018-06-28,603288.SH,buy,130.44215947164125,276.53
2018-07-05,000002.SZ,sell,11.001567789568812,3164.77
2018-07-05,000333.SZ,sell,163.75145432491806,202.47
2018-07-05,000651.SZ,sell,5.33987416228619,6490.42
2018-07-05,000858.SZ,sell,29.304950368183142,1183.59
2018-07-05,002304.SZ,sell,70.39513350382107,504.81
2018-07-05,002415.SZ,sell,50.42239139854755,669.33
2018-07-05,600000.SH,sell,311.1998132921487,112.99
2018-07-05,600009.SH,sell,220.3492385992239,171.37
2018-07-05,600016.SH,sell,259.3928545857396,136.69
2018-07-05,600019.SH,sell,2073.0557677409743,16.08
2018-07-05,600028.SH,sell,1981.9324372908216,17.81
2018-07-05,600030.SH,sell,423.9178559019033,84.35
2018-07-05,600036.SH,sell,301.47238076634306,117.76
2018-07-05,600104.SH,sell,127.40144230103822,277.96
2018-07-05,600158.SH,sell,481.5910595286108,74.9
2018-07-05,600276.SH,sell,13.435578865329342,2505.65
2018-07-05,600519.SH,sell,7.0354355135960605,5065.48
2018-07-05,600809.SH,sell,138.41584941938967,260.38
2018-07-05,600872.SH,sell,124.8699081202373,280.06
2018-07-05,600887.SH,sell,18.545684223925548,1894.58
2018-07-05,600900.SH,sell,754.9428706298231,48.4
2018-07-05,601007.SH,sell,3112.2666400943012,11.2
2018-07-05,601088.SH,sell,1197.9797528626023,29.25
2018-07-05,601166.SH,sell,638.4277939591673,55.78
2018-07-05,601288.SH,sell,7114.629262069615,5.02
2018-07-05,601318.SH,sell,272.62618364970865,129.28
2018-07-05,601328.SH,sell,3800.966318091986,9.62
2018-07-05,601398.SH,sell,4258.697799137302,8.52
2018-07-05,601601.SH,sell,956.0341998063333,36.77
2018-07-05,601668.SH,sell,3800.966318091986,9.0
2018-07-05,601766.SH,sell,4075.838458609373,8.59
2018-07-05,601857.SH,sell,3617.970948715441,9.61
2018-07-05,601988.SH,sell,6176.570266899478,5.87
2018-07-05,601998.SH,sell,4345.92413960156,8.18
2018-07-05,601999.SH,sell,6475.9731344152515,6.12
2018-07-05,603288.SH,sell,130.44215947164125,274.36
2018-07-05,000002.SZ,buy,11.182447254191603,3164.77
2018-07-05,000333.SZ,buy,174.79070280361515,202.47
2018-07-05,000651.SZ,buy,5.452632279058667,6490.42
2018-07-05,000858.SZ,buy,29.900449984072154,1183.59
2018-07-05,002304.SZ,buy,70.10533388135725,504.81
2018-07-05,002415.SZ,buy,52.8735804411097,669.33
2018-07-05,600000.SH,buy,313.2124400092748,112.99
2018-07-05,600009.SH,buy,206.5114874053099,171.37
2018-07-05,600016.SH,buy,258.9060911306457,136.69
2018-07-05,600019.SH,buy,2200.8627858611917,16.08
2018-07-05,600028.SH,buy,1987.0788094692848,17.81
2018-07-05,600030.SH,buy,419.5598529537399,84.35
2018-07-05,600036.SH,buy,300.5254211671871,117.76
2018-07-05,600104.SH,buy,127.32002301283623,277.96
2018-07-05,600158.SH,buy,472.4949745880902,74.9
2018-07-05,600276.SH,buy,14.124029132819011,2505.65
2018-07-05,600519.SH,buy,6.986479780129023,5065.48
2018-07-05,600809.SH,buy,135.91625161935616,260.38
2018-07-05,600872.SH,buy,126.36532741786745,280.06
2018-07-05,600887.SH,buy,18.67953509308024,1894.58
2018-07-05,600900.SH,buy,731.195735467933,48.4
2018-07-05,601007.SH,buy,3159.8101425578534,11.2
2018-07-05,601088.SH,buy,1209.9102084324088,29.25
2018-07-05,601166.SH,buy,634.4545284447464,55.78
2018-07-05,601288.SH,buy,7049.775616862144,5.02
2018-07-05,601318.SH,buy,273.74592819189326,129.28
2018-07-05,601328.SH,buy,3678.7810391525945,9.62
2018-07-05,601398.SH,buy,4153.741032470418,8.52
2018-07-05,601601.SH,buy,962.4659667296153,36.77
2018-07-05,601668.SH,buy,3932.2081774053286,9.0
2018-07-05,601766.SH,buy,4119.892153276829,8.59
2018-07-05,601857.SH,buy,3682.6091151558753,9.61
2018-07-05,601988.SH,buy,6028.939283926398,5.87
2018-07-05,601998.SH,buy,4326.3904152381365,8.18
2018-07-05,601999.SH,buy,5782.659084419601,6.12
2018-07-05,603288.SH,buy,128.99064585452675,274.36
2018-07-12,000002.SZ,sell,11.182447254191603,3274.61
2018-07-12,000333.SZ,sell,174.79070280361515,210.29
2018-07-12,000651.SZ,sell,5.452632279058667,6892.61
2018-07-12,000858.SZ,sell,29.900449984072154,1258.16
2018-07-12,002304.SZ,sell,70.10533388135725,529.59
2018-07-12,002415.SZ,sell,52.8735804411097,728.8
2018-07-12,600000.SH,sell,313.2124400092748,116.77
2018-07-12,600009.SH,sell,206.5114874053099,179.35
2018-07-12,600016.SH,sell,258.9060911306457,142.06
2018-07-12,600019.SH,sell,2200.8627858611917,17.28
2018-07-12,600028.SH,sell,1987.0788094692848,17.92
2018-07-12,600030.SH,sell,419.5598529537399,87.3
2018-07-12,600036.SH,sell,300.5254211671871,124.46
2018-07-12,600104.SH,sell,127.32002301283623,286.8
2018-07-12,600158.SH,sell,472.4949745880902,74.9
2018-07-12,600276.SH,sell,14.124029132819011,2716.08
2018-07-12,600519.SH,sell,6.986479780129023,5318.97
2018-07-12,600809.SH,sell,135.91625161935616,262.23
2018-07-12,600872.SH,sell,126.36532741786745,315.42
2018-07-12,600887.SH,sell,18.67953509308024,2024.2
2018-07-12,600900.SH,sell,731.195735467933,47.78
2018-07-12,601007.SH,sell,3159.8101425578534,11.06
2018-07-12,601088.SH,sell,1209.9102084324088,28.59
2018-07-12,601166.SH,sell,634.4545284447464,57.13
2018-07-12,601288.SH,sell,7049.775616862144,5.28
2018-07-12,601318.SH,sell,273.74592819189326,135.92
2018-07-12,601328.SH,sell,3678.7810391525945,10.09
2018-07-12,601398.SH,sell,4153.741032470418,9.22
2018-07-12,601601.SH,sell,962.4659667296153,40.55
2018-07-12,601668.SH,sell,3932.2081774053286,9.12
2018-07-12,601766.SH,sell,4119.892153276829,8.83
2018-07-12,601857.SH,sell,3682.6091151558753,9.88
2018-07-12,601988.SH,sell,6028.939283926398,6.22
2018-07-12,601998.SH,sell,4326.3904152381365,8.34
2018-07-12,601999.SH,sell,5782.659084419601,5.61
2018-07-12,603288.SH,sell,128.99064585452675,294.35
2018-07-12,000002.SZ,buy,11.241812247653295,3274.61
2018-07-12,000333.SZ,buy,175.05611681148872,210.29
2018-07-12,000651.SZ,buy,5.340872442266131,6892.61
2018-07-12,000858.SZ,buy,29.25903764567937,1258.16
2018-07-12,002304.SZ,buy,69.51141600915417,529.59
2018-07-12,002415.SZ,buy,50.51118386976943,728.8
2018-07-12,600000.SH,buy,315.25692219138443,116.77
2018-07-12,600009.SH,buy,205.25537108607728,179.35
2018-07-12,600016.SH,buy,259.1338223587777,142.06
2018-07-12,600019.SH,buy,2130.3559493222197,17.28
2018-07-12,600028.SH,buy,2054.2718082749975,17.92
2018-07-12,600030.SH,buy,421.6787033709961,87.3
2018-07-12,600036.SH,buy,295.7781681205846,124.46
2018-07-12,600104.SH,buy,128.35617435246849,286.8
2018-07-12,600158.SH,buy,491.4893298302798,74.9
2018-07-12,600276.SH,buy,13.553559101457969,2716.08
2018-07-12,600519.SH,buy,6.920992373389577,5318.97
2018-07-12,600809.SH,buy,140.38268239441695,262.23
2018-07-12,600872.SH,buy,116.70962781145126,315.42
2018-07-12,600887.SH,buy,18.18622211455783,2024.2
2018-07-12,600900.SH,buy,770.4594140704888,47.78
2018-07-12,601007.SH,buy,3328.4403982177178,11.06
2018-07-12,601088.SH,buy,1287.6023366312681,28.59
2018-07-12,601166.SH,buy,644.3646211147901,57.13
2018-07-12,601288.SH,buy,6972.074015963628,5.28
2018-07-12,601318.SH,buy,270.8398381716301,135.92
2018-07-12,601328.SH,buy,3648.419306668777,10.09
2018-07-12,601398.SH,buy,3992.684469011709,9.22
2018-07-12,601601.SH,buy,907.8310925841668,40.55
2018-07-12,601668.SH,buy,4036.463903978943,9.12
2018-07-12,601766.SH,buy,4169.031801165114,8.83
2018-07-12,601857.SH,buy,3725.966680595947,9.88
2018-07-12,601988.SH,buy,5918.4165280205725,6.22
2018-07-12,601998.SH,buy,4413.97491658129,8.34
2018-07-12,601999.SH,buy,6561.952015024592,5.61
2018-07-12,603288.SH,buy,125.06387227548142,294.35
2018-07-19,000002.SZ,sell,11.241812247653295,3113.97
2018-07-19,000333.SZ,sell,175.05611681148872,203.79
2018-07-19,000651.SZ,sell,5.340872442266131,6762.54
2018-07-19,000858.SZ,sell,29.25903764567937,1249.31
2018-07-19,002304.SZ,sell,69.51141600915417,525.72
2018-07-19,002415.SZ,sell,50.51118386976943,736.21
2018-07-19,600000.SH,sell,315.25692219138443,117.88
2018-07-19,600009.SH,sell,205.25537108607728,182.84
2018-07-19,600016.SH,sell,259.1338223587777,140.6
2018-07-19,600019.SH,sell,2130.3559493222197,17.56
2018-07-19,600028.SH,sell,2054.2718082749975,17.64
2018-07-19,600030.SH,sell,421.6787033709961,85.56
2018-07-19,600036.SH,sell,295.7781681205846,122.46
2018-07-19,600104.SH,sell,128.35617435246849,279.81
2018-07-19,600158.SH,sell,491.4893298302798,76.26
2018-07-19,600276.SH,sell,13.553559101457969,2698.39
2018-07-19,600519.SH,sell,6.920992373389577,5343.56
2018-07-19,600809.SH,sell,140.38268239441695,268.33
2018-07-19,600872.SH,sell,116.70962781145126,321.33
2018-07-19,600887.SH,sell,18.18622211455783,1954.35
2018-07-19,600900.SH,sell,770.4594140704888,49.26
2018-07-19,601007.SH,sell,3328.4403982177178,10.87
2018-07-19,601088.SH,sell,1287.6023366312681,27.6
2018-07-19,601166.SH,sell,644.3646211147901,56.26
2018-07-19,601288.SH,sell,6972.074015963628,5.04
2018-07-19,601318.SH,sell,270.8398381716301,136.69
2018-07-19,601328.SH,sell,3648.419306668777,9.64
2018-07-19,601398.SH,sell,3992.684469011709,8.8
